game_id,run_id,timestamp,language,n_rounds_known,max_rounds,played_rounds,agent1_name,agent1_llm,agent1_personality,agent1_noise_rate,agent1_total_score,agent1_cooperation_rate,agent1_defection_rate,agent1_flipped_count,agent1_flipped_rounds,agent1_strategies,agent1_intended_strategies,agent2_name,agent2_llm,agent2_personality,agent2_noise_rate,agent2_total_score,agent2_cooperation_rate,agent2_defection_rate,agent2_flipped_count,agent2_flipped_rounds,agent2_strategies,agent2_intended_strategies,time_checker_accuracy,rule_checker_accuracy,aggregation_checker_accuracy,llm_name,noise_level,original_game_id
gpt-oss-20b__noise05__game_12,13,2026-02-12T09:05:47.964588,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,218,0.0333,0.9667,0,,"C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,238,0.1,0.9,2,"15,20","C,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.0,gpt-oss-20b,5,game_12
gpt-oss-20b__noise05__game_15,16,2026-02-12T09:07:13.687849,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,236,0.0667,0.9333,2,"8,21","D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,226,0.0333,0.9667,1,28,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.2222,gpt-oss-20b,5,game_15
gpt-oss-20b__noise05__game_16,17,2026-02-12T09:11:05.407285,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,238,0.1,0.9,3,"11,14,17","D,D,D,D,D,D,D,D,D,D,C,D,D,C,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,218,0.0333,0.9667,1,17,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.1389,gpt-oss-20b,5,game_16
gpt-oss-20b__noise05__game_17,18,2026-02-12T09:11:56.480277,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,226,0.0333,0.9667,1,11,"D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,236,0.0667,0.9333,2,"3,17","D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9524,0.0,gpt-oss-20b,5,game_17
gpt-oss-20b__noise05__game_18,19,2026-02-12T09:12:12.919905,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,196,0.0667,0.9333,2,"8,9","D,D,D,D,D,D,D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,236,0.2,0.8,5,"3,9,25,26,30","D,D,C,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,C,C,D,D,D,C","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.0556,gpt-oss-20b,5,game_18
gpt-oss-20b__noise05__game_19,20,2026-02-12T09:12:44.135830,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,224,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,244,0.0667,0.9333,2,"2,25","D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.0833,gpt-oss-20b,5,game_19
gpt-oss-20b__noise05__game_21,22,2026-02-12T09:17:35.815791,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,242,0.0333,0.9667,1,9,"D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,232,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9524,0.1667,gpt-oss-20b,5,game_21
gpt-oss-20b__noise05__game_20,21,2026-02-12T09:17:45.869738,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,238,0.1,0.9,3,"2,8,13","D,C,D,D,D,D,D,C,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,218,0.0333,0.9667,1,30,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.1389,gpt-oss-20b,5,game_20
gpt-oss-20b__noise05__game_22,23,2026-02-12T09:17:57.806469,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,204,0.0667,0.9333,2,"20,29","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,C,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,234,0.1667,0.8333,5,"6,7,14,17,20","D,D,D,D,D,C,C,D,D,D,D,D,D,C,D,D,C,D,D,C,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.0278,gpt-oss-20b,5,game_22
gpt-oss-20b__noise05__game_23,24,2026-02-12T09:19:01.286714,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,226,0.0333,0.9667,1,26,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,236,0.0667,0.9333,2,"3,21","D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.0278,gpt-oss-20b,5,game_23
gpt-oss-20b__noise05__game_26,27,2026-02-12T09:23:29.402307,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,232,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,242,0.0333,0.9667,1,15,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9524,0.1389,gpt-oss-20b,5,game_26
gpt-oss-20b__noise05__game_24,25,2026-02-12T09:24:25.552731,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,226,0.0333,0.9667,1,11,"D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,236,0.0667,0.9333,1,22,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,C,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.1944,gpt-oss-20b,5,game_24
gpt-oss-20b__noise05__game_25,26,2026-02-12T09:25:12.548048,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,246,0.1,0.9,1,20,"D,D,D,D,D,C,D,D,D,D,D,C,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,C,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,216,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.1944,gpt-oss-20b,5,game_25
gpt-oss-20b__noise05__game_27,28,2026-02-12T09:25:31.841649,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,222,0.1,0.9,3,"1,7,12","C,D,D,D,D,D,C,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,222,0.1,0.9,3,"4,12,17","D,D,D,C,D,D,D,D,D,D,D,C,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.0,gpt-oss-20b,5,game_27
gpt-oss-20b__noise05__game_28,29,2026-02-12T09:30:20.088972,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,224,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,244,0.0667,0.9333,2,"6,17","D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.0556,gpt-oss-20b,5,game_28
gpt-oss-20b__noise05__game_30,31,2026-02-12T09:30:30.059420,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,242,0.0333,0.9667,1,4,"D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,232,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.1667,gpt-oss-20b,5,game_30
gpt-oss-20b__noise05__game_29,30,2026-02-12T09:31:14.695478,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,234,0.0333,0.9667,1,17,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,234,0.0333,0.9667,1,26,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.1111,gpt-oss-20b,5,game_29
gpt-oss-20b__noise05__game_31,32,2026-02-12T09:31:42.693652,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,230,0.1,0.9,3,"4,13,24","D,D,D,C,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,220,0.0667,0.9333,2,"5,23","D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.0,gpt-oss-20b,5,game_31
gpt-oss-20b__noise05__game_32,33,2026-02-12T09:35:46.974897,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.3333,gpt-oss-20b,5,game_32
gpt-oss-20b__noise05__game_33,34,2026-02-12T09:36:41.373132,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,234,0.0333,0.9667,1,26,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,234,0.0333,0.9667,1,14,"D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9524,0.1389,gpt-oss-20b,5,game_33
gpt-oss-20b__noise05__game_34,35,2026-02-12T09:38:35.282666,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,240,0.1333,0.8667,4,"2,4,14,24","D,C,D,C,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,210,0.0333,0.9667,1,9,"D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.1111,gpt-oss-20b,5,game_34
gpt-oss-20b__noise05__game_35,36,2026-02-12T09:39:14.275018,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,210,0.0333,0.9667,1,24,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,240,0.1333,0.8667,4,"2,3,9,30","D,C,C,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.0556,gpt-oss-20b,5,game_35
gpt-oss-20b__noise05__game_36,37,2026-02-12T09:42:50.540632,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,236,0.0667,0.9333,1,11,"C,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,226,0.0333,0.9667,1,14,"D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.0556,gpt-oss-20b,5,game_36
gpt-oss-20b__noise05__game_37,38,2026-02-12T09:43:07.696041,en,True,30,30,agent1,VLLMGptOss20B,cooperative,0.05,228,0.0667,0.9333,2,"6,24","D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,228,0.0667,0.9333,2,"13,20","D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.0556,gpt-oss-20b,5,game_37
gpt-oss-20b__noise05__game_38,39,2026-02-12T09:44:29.710279,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,242,0.0333,0.9667,1,3,"D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,cooperative,0.05,232,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.1944,gpt-oss-20b,5,game_38
gpt-oss-20b__noise05__game_39,40,2026-02-12T09:45:17.640426,en,True,30,30,agent1,VLLMGptOss20B,selfish,0.05,228,0.0667,0.9333,2,"12,20","D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMGptOss20B,selfish,0.05,228,0.0667,0.9333,2,"9,24","D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,0.9762,0.1111,gpt-oss-20b,5,game_39
gpt-oss-20b__noise05__game_40,41,2026-02-12T09:50:15.074351,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,232,0.1333,0.8667,3,"3,4,18","C,T,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,212,0.0667,0.9333,0,,"T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T","T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T",1.0,0.9524,0.0,gpt-oss-20b,5,game_40
gpt-oss-20b__noise05__game_41,42,2026-02-12T09:50:27.498871,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,228,0.0667,0.9333,0,,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,228,0.0667,0.9333,2,"21,24","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,C,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9868,0.9524,0.1111,gpt-oss-20b,5,game_41
gpt-oss-20b__noise05__game_42,43,2026-02-12T09:50:59.592183,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,226,0.0333,0.9667,1,2,"T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,236,0.0667,0.9333,1,2,"C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9524,0.0,gpt-oss-20b,5,game_42
gpt-oss-20b__noise05__game_43,44,2026-02-12T09:51:10.851526,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,216,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,246,0.1,0.9,3,"7,9,12","T,T,T,T,T,T,C,T,C,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9737,0.9524,0.0833,gpt-oss-20b,5,game_43
gpt-oss-20b__noise05__game_45,46,2026-02-12T09:56:37.749006,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,246,0.1,0.9,0,,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,C,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,C,T",agent2,VLLMGptOss20B,égoïste,0.05,216,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9048,0.1667,gpt-oss-20b,5,game_45
gpt-oss-20b__noise05__game_47,48,2026-02-12T09:56:42.973725,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,232,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,242,0.0333,0.9667,1,11,"T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9762,0.25,gpt-oss-20b,5,game_47
gpt-oss-20b__noise05__game_46,47,2026-02-12T09:57:57.723825,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,200,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,250,0.1667,0.8333,2,"5,23","C,T,T,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,C,T,T,T,T,T,T,T","C,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T",1.0,0.9286,0.1389,gpt-oss-20b,5,game_46
gpt-oss-20b__noise05__game_44,45,2026-02-12T09:58:15.550880,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,218,0.0333,0.9667,1,7,"T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,238,0.1,0.9,0,,"C,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T","C,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T",1.0,0.9762,0.0,gpt-oss-20b,5,game_44
